Entry_Datetime,Future_Traded_Price,ATM,Days_to_Expiry,CE_Symbol,CE_Entry_Price,CE_Exit_Price,CE_Exit_Datetime,PE_Symbol,PE_Entry_Price,PE_Exit_Price,PE_Exit_Datetime,PnL
2020-05-13 09:20:00,19897.05,19800,1,BANKNIFTY14MAY2019800CE.NFO,463.1,307.75,2020-05-13 15:10:00,BANKNIFTY14MAY2019800PE.NFO,346.35,415.62,2020-05-13 09:24:00,86.08000000000004
2020-05-14 09:20:00,19128.55,19200,0,BANKNIFTY14MAY2019200CE.NFO,150.4,180.48000000000002,2020-05-14 09:23:00,BANKNIFTY14MAY2019200PE.NFO,214.85,120.5,2020-05-14 15:10:00,64.26999999999998
2020-05-15 09:20:00,18814.95,18800,6,BANKNIFTY21MAY2018800CE.NFO,545.0,542.15,2020-05-15 15:10:00,BANKNIFTY21MAY2018800PE.NFO,516.3,518.0,2020-05-15 15:10:00,1.1499999999999773
2020-05-18 09:20:00,18449.75,18500,3,BANKNIFTY21MAY2018500CE.NFO,427.6,171.5,2020-05-18 15:10:00,BANKNIFTY21MAY2018500PE.NFO,451.75,542.1,2020-05-18 09:35:00,165.75
2020-05-19 09:20:00,17818.95,17800,2,BANKNIFTY21MAY2017800CE.NFO,481.3,577.5600000000001,2020-05-19 10:57:00,BANKNIFTY21MAY2017800PE.NFO,438.25,525.9,2020-05-19 09:26:00,-183.91000000000003
2020-05-20 09:20:00,17691.65,17600,1,BANKNIFTY21MAY2017600CE.NFO,347.8,417.36,2020-05-20 14:24:00,BANKNIFTY21MAY2017600PE.NFO,235.0,282.0,2020-05-20 09:25:00,-116.56
2020-05-21 09:20:00,17964.45,18000,0,BANKNIFTY21MAY2018000CE.NFO,122.55,147.06,2020-05-21 09:35:00,BANKNIFTY21MAY2018000PE.NFO,134.0,160.8,2020-05-21 14:19:00,-51.31000000000002
2020-05-22 09:20:00,17503.5,17500,6,BANKNIFTY28MAY2017500CE.NFO,452.9,543.48,2020-05-22 09:29:00,BANKNIFTY28MAY2017500PE.NFO,455.65,546.78,2020-05-22 10:30:00,-181.71000000000004
2020-05-26 09:20:00,17547.25,17600,2,BANKNIFTY28MAY2017600CE.NFO,298.65,180.8,2020-05-26 15:10:00,BANKNIFTY28MAY2017600PE.NFO,346.1,415.32000000000005,2020-05-26 13:18:00,48.62999999999994
2020-05-27 09:20:00,17570.2,17600,1,BANKNIFTY28MAY2017600CE.NFO,211.3,253.56,2020-05-27 10:29:00,BANKNIFTY28MAY2017600PE.NFO,245.6,16.3,2020-05-27 15:10:00,187.04
2020-05-28 09:20:00,18956.05,19000,0,BANKNIFTY28MAY2019000CE.NFO,133.65,160.38,2020-05-28 09:25:00,BANKNIFTY28MAY2019000PE.NFO,179.2,0.25,2020-05-28 15:10:00,152.22
2020-05-29 09:20:00,18942.35,18900,6,BANKNIFTY04JUN2018900CE.NFO,484.25,581.1,2020-05-29 10:40:00,BANKNIFTY04JUN2018900PE.NFO,464.75,557.7,2020-05-29 09:31:00,-189.80000000000007
2020-06-01 09:20:00,19893.3,19900,3,BANKNIFTY04JUN2019900CE.NFO,444.7,533.64,2020-06-01 12:09:00,BANKNIFTY04JUN2019900PE.NFO,439.0,392.2,2020-06-01 15:10:00,-42.139999999999986
2020-06-02 09:20:00,19808.55,19800,2,BANKNIFTY04JUN2019800CE.NFO,395.95,475.14,2020-06-02 09:25:00,BANKNIFTY04JUN2019800PE.NFO,380.95,81.4,2020-06-02 15:10:00,220.35999999999996
2020-06-03 09:20:00,21028.0,21000,1,BANKNIFTY04JUN2021000CE.NFO,317.1,380.52000000000004,2020-06-03 13:29:00,BANKNIFTY04JUN2021000PE.NFO,264.95,317.94,2020-06-03 09:55:00,-116.41000000000003
2020-06-04 09:20:00,21015.65,21000,0,BANKNIFTY04JUN2021000CE.NFO,228.4,124.75,2020-06-04 15:10:00,BANKNIFTY04JUN2021000PE.NFO,187.95,225.54,2020-06-04 09:43:00,66.06
2020-06-05 09:20:00,20593.0,20500,6,BANKNIFTY11JUN2020500CE.NFO,627.2,752.6400000000001,2020-06-05 09:37:00,BANKNIFTY11JUN2020500PE.NFO,524.55,317.2,2020-06-05 15:10:00,81.90999999999991
2020-06-08 09:20:00,21737.05,21700,3,BANKNIFTY11JUN2021700CE.NFO,556.6,246.9,2020-06-08 15:10:00,BANKNIFTY11JUN2021700PE.NFO,496.3,595.5600000000001,2020-06-08 09:53:00,210.44
2020-06-09 09:20:00,21101.4,21200,2,BANKNIFTY11JUN2021200CE.NFO,416.75,500.1,2020-06-09 10:04:00,BANKNIFTY11JUN2021200PE.NFO,503.5,604.2,2020-06-09 14:15:00,-184.05000000000007
2020-06-10 09:20:00,20845.9,20900,1,BANKNIFTY11JUN2020900CE.NFO,309.1,370.92,2020-06-10 10:35:00,BANKNIFTY11JUN2020900PE.NFO,347.25,416.7,2020-06-10 09:46:00,-131.26999999999998
2020-06-12 09:20:00,19697.4,19700,6,BANKNIFTY18JUN2019700CE.NFO,685.0,822.0,2020-06-12 11:24:00,BANKNIFTY18JUN2019700PE.NFO,690.2,227.05,2020-06-12 15:10:00,326.15000000000003
2020-06-15 09:20:00,20333.85,20300,3,BANKNIFTY18JUN2020300CE.NFO,550.0,295.6,2020-06-15 15:10:00,BANKNIFTY18JUN2020300PE.NFO,518.9,622.68,2020-06-15 10:00:00,150.62
2020-06-16 09:20:00,20575.6,20600,2,BANKNIFTY18JUN2020600CE.NFO,383.8,243.9,2020-06-16 15:10:00,BANKNIFTY18JUN2020600PE.NFO,403.25,483.9,2020-06-16 09:47:00,59.25000000000003
2020-06-17 09:20:00,19928.75,20000,1,BANKNIFTY18JUN2020000CE.NFO,345.0,414.0,2020-06-17 09:30:00,BANKNIFTY18JUN2020000PE.NFO,408.4,210.85,2020-06-17 15:10:00,128.54999999999998
2020-06-18 09:20:00,20023.45,20000,0,BANKNIFTY18JUN2020000CE.NFO,196.4,235.68,2020-06-18 09:28:00,BANKNIFTY18JUN2020000PE.NFO,170.95,0.3,2020-06-18 15:10:00,131.36999999999998
2020-06-19 09:20:00,21115.05,21100,6,BANKNIFTY25JUN2021100CE.NFO,563.6,676.32,2020-06-19 12:04:00,BANKNIFTY25JUN2021100PE.NFO,543.9,652.68,2020-06-19 09:43:00,-221.5
2020-06-22 09:20:00,21513.3,21500,3,BANKNIFTY25JUN2021500CE.NFO,455.9,547.0799999999999,2020-06-22 09:44:00,BANKNIFTY25JUN2021500PE.NFO,449.25,346.55,2020-06-22 15:10:00,11.520000000000039
2020-06-23 09:20:00,21895.8,21900,2,BANKNIFTY25JUN2021900CE.NFO,415.0,498.0,2020-06-23 14:38:00,BANKNIFTY25JUN2021900PE.NFO,421.3,505.56,2020-06-23 09:50:00,-167.26
2020-06-24 09:20:00,22305.0,22300,1,BANKNIFTY25JUN2022300CE.NFO,347.1,45.0,2020-06-24 15:10:00,BANKNIFTY25JUN2022300PE.NFO,344.05,412.86,2020-06-24 10:46:00,233.29000000000002
2020-06-25 09:20:00,20922.55,21000,0,BANKNIFTY25JUN2021000CE.NFO,172.6,207.12,2020-06-25 09:24:00,BANKNIFTY25JUN2021000PE.NFO,251.2,0.15,2020-06-25 15:10:00,216.52999999999997
2020-06-26 09:20:00,21616.15,21600,6,BANKNIFTY02JUL2021600CE.NFO,606.8,439.9,2020-06-26 15:10:00,BANKNIFTY02JUL2021600PE.NFO,573.1,687.72,2020-06-26 10:21:00,52.27999999999997
2020-06-29 09:20:00,21059.4,21100,3,BANKNIFTY02JUL2021100CE.NFO,490.0,515.55,2020-06-29 15:10:00,BANKNIFTY02JUL2021100PE.NFO,501.75,341.05,2020-06-29 15:10:00,135.15000000000003
2020-06-30 09:20:00,21424.5,21500,2,BANKNIFTY02JUL2021500CE.NFO,393.0,264.8,2020-06-30 15:10:00,BANKNIFTY02JUL2021500PE.NFO,405.0,486.0,2020-06-30 12:42:00,47.19999999999999
2020-07-01 09:20:00,21231.1,21300,1,BANKNIFTY02JUL2021300CE.NFO,319.95,383.94,2020-07-01 09:30:00,BANKNIFTY02JUL2021300PE.NFO,323.55,39.7,2020-07-01 15:10:00,219.86
2020-07-02 09:20:00,22160.05,22200,0,BANKNIFTY02JUL2022200CE.NFO,186.55,223.86,2020-07-02 09:43:00,BANKNIFTY02JUL2022200PE.NFO,152.45,182.94,2020-07-02 10:18:00,-67.80000000000001
2020-07-03 09:20:00,22017.05,22000,6,BANKNIFTY09JUL2022000CE.NFO,513.75,348.05,2020-07-03 15:10:00,BANKNIFTY09JUL2022000PE.NFO,461.1,553.32,2020-07-03 09:54:00,73.47999999999996
2020-07-06 09:20:00,22227.95,22200,3,BANKNIFTY09JUL2022200CE.NFO,400.75,349.0,2020-07-06 15:10:00,BANKNIFTY09JUL2022200PE.NFO,355.0,315.65,2020-07-06 15:10:00,91.10000000000002
2020-07-07 09:20:00,22116.15,22100,2,BANKNIFTY09JUL2022100CE.NFO,333.8,400.56,2020-07-07 12:20:00,BANKNIFTY09JUL2022100PE.NFO,302.7,112.45,2020-07-07 15:10:00,123.49000000000001
2020-07-08 09:20:00,22734.8,22700,1,BANKNIFTY09JUL2022700CE.NFO,292.35,350.82000000000005,2020-07-08 10:34:00,BANKNIFTY09JUL2022700PE.NFO,265.0,250.1,2020-07-08 15:10:00,-43.57000000000002
2020-07-09 09:20:00,22754.1,22700,0,BANKNIFTY09JUL2022700CE.NFO,186.05,176.75,2020-07-09 15:10:00,BANKNIFTY09JUL2022700PE.NFO,131.6,157.92,2020-07-09 09:31:00,-17.019999999999982
2020-07-10 09:20:00,22736.15,22700,6,BANKNIFTY16JUL2022700CE.NFO,448.95,294.0,2020-07-10 15:10:00,BANKNIFTY16JUL2022700PE.NFO,418.1,501.72,2020-07-10 12:17:00,71.32999999999998
2020-07-13 09:20:00,22615.85,22600,3,BANKNIFTY16JUL2022600CE.NFO,386.95,177.55,2020-07-13 15:10:00,BANKNIFTY16JUL2022600PE.NFO,350.3,420.36,2020-07-13 09:55:00,139.33999999999997
2020-07-14 09:20:00,21799.0,21800,2,BANKNIFTY16JUL2021800CE.NFO,329.4,144.5,2020-07-14 15:10:00,BANKNIFTY16JUL2021800PE.NFO,317.35,380.82000000000005,2020-07-14 10:15:00,121.42999999999995
2020-07-15 09:20:00,21531.05,21600,1,BANKNIFTY16JUL2021600CE.NFO,260.55,312.66,2020-07-15 09:32:00,BANKNIFTY16JUL2021600PE.NFO,304.4,365.28,2020-07-15 14:49:00,-112.99000000000001
2020-07-16 09:20:00,21142.1,21100,0,BANKNIFTY16JUL2021100CE.NFO,182.5,219.0,2020-07-16 09:45:00,BANKNIFTY16JUL2021100PE.NFO,134.1,160.92,2020-07-16 09:30:00,-63.31999999999999
2020-07-17 09:20:00,21711.45,21700,6,BANKNIFTY23JUL2021700CE.NFO,449.35,507.1,2020-07-17 15:10:00,BANKNIFTY23JUL2021700PE.NFO,420.0,504.0,2020-07-17 11:08:00,-141.75
2020-07-20 09:20:00,22184.4,22200,3,BANKNIFTY23JUL2022200CE.NFO,354.65,425.58,2020-07-20 09:27:00,BANKNIFTY23JUL2022200PE.NFO,376.0,304.8,2020-07-20 15:10:00,0.2699999999999818
2020-07-21 09:20:00,22628.45,22600,2,BANKNIFTY23JUL2022600CE.NFO,336.8,404.16,2020-07-21 14:19:00,BANKNIFTY23JUL2022600PE.NFO,291.15,181.8,2020-07-21 15:10:00,41.98999999999995
2020-07-22 09:20:00,22864.25,22900,1,BANKNIFTY23JUL2022900CE.NFO,235.85,171.8,2020-07-22 15:10:00,BANKNIFTY23JUL2022900PE.NFO,278.5,334.2,2020-07-22 09:35:00,8.349999999999994
2020-07-23 09:20:00,22875.0,22900,0,BANKNIFTY23JUL2022900CE.NFO,136.4,163.68,2020-07-23 12:15:00,BANKNIFTY23JUL2022900PE.NFO,154.9,185.88,2020-07-23 10:02:00,-58.25999999999999
2020-07-24 09:20:00,22715.75,22700,6,BANKNIFTY30JUL2022700CE.NFO,428.55,353.0,2020-07-24 15:10:00,BANKNIFTY30JUL2022700PE.NFO,417.8,501.36,2020-07-24 10:40:00,-8.009999999999991
2020-07-27 09:20:00,22320.0,22400,3,BANKNIFTY30JUL2022400CE.NFO,331.7,151.8,2020-07-27 15:10:00,BANKNIFTY30JUL2022400PE.NFO,408.0,489.6,2020-07-27 09:29:00,98.29999999999995
2020-07-28 09:20:00,22029.75,22000,2,BANKNIFTY30JUL2022000CE.NFO,337.65,405.17999999999995,2020-07-28 14:32:00,BANKNIFTY30JUL2022000PE.NFO,302.25,362.7,2020-07-28 09:49:00,-127.97999999999996
2020-07-29 09:20:00,22335.0,22300,1,BANKNIFTY30JUL2022300CE.NFO,258.75,106.1,2020-07-29 15:10:00,BANKNIFTY30JUL2022300PE.NFO,221.15,265.38,2020-07-29 09:37:00,108.42000000000002
2020-07-30 09:20:00,22240.0,22200,0,BANKNIFTY30JUL2022200CE.NFO,154.85,0.3,2020-07-30 15:10:00,BANKNIFTY30JUL2022200PE.NFO,111.3,133.56,2020-07-30 09:24:00,132.28999999999996
2020-07-31 09:20:00,21419.05,21500,6,BANKNIFTY06AUG2021500CE.NFO,402.85,483.42,2020-07-31 09:27:00,BANKNIFTY06AUG2021500PE.NFO,482.3,304.65,2020-07-31 15:10:00,97.08000000000004
2020-08-03 09:20:00,21350.0,21400,3,BANKNIFTY06AUG2021400CE.NFO,328.4,221.05,2020-08-03 15:10:00,BANKNIFTY06AUG2021400PE.NFO,395.7,474.84,2020-08-03 12:58:00,28.20999999999998
2020-08-04 09:20:00,21265.1,21300,2,BANKNIFTY06AUG2021300CE.NFO,292.5,351.0,2020-08-04 10:37:00,BANKNIFTY06AUG2021300PE.NFO,340.15,408.17999999999995,2020-08-04 09:30:00,-126.52999999999997
2020-08-05 09:20:00,21750.0,21700,1,BANKNIFTY06AUG2021700CE.NFO,239.0,286.8,2020-08-05 09:34:00,BANKNIFTY06AUG2021700PE.NFO,211.0,253.2,2020-08-05 11:57:00,-90.0
2020-08-06 09:20:00,21623.45,21600,0,BANKNIFTY06AUG2021600CE.NFO,188.35,226.01999999999998,2020-08-06 12:27:00,BANKNIFTY06AUG2021600PE.NFO,186.9,224.28,2020-08-06 11:07:00,-75.04999999999998
2020-08-07 09:20:00,21471.05,21500,6,BANKNIFTY13AUG2021500CE.NFO,363.85,436.62,2020-08-07 09:45:00,BANKNIFTY13AUG2021500PE.NFO,407.3,232.95,2020-08-07 15:10:00,101.58000000000004
2020-08-10 09:20:00,21950.0,21900,3,BANKNIFTY13AUG2021900CE.NFO,331.0,397.2,2020-08-10 09:32:00,BANKNIFTY13AUG2021900PE.NFO,302.15,280.9,2020-08-10 15:10:00,-44.94999999999999
2020-08-11 09:20:00,22228.9,22200,2,BANKNIFTY13AUG2022200CE.NFO,270.6,261.45,2020-08-11 15:10:00,BANKNIFTY13AUG2022200PE.NFO,255.4,306.48,2020-08-11 11:15:00,-41.92999999999998
2020-08-12 09:20:00,22054.4,22100,1,BANKNIFTY13AUG2022100CE.NFO,164.7,197.64,2020-08-12 09:29:00,BANKNIFTY13AUG2022100PE.NFO,229.0,74.2,2020-08-12 15:10:00,121.86000000000001
2020-08-13 09:20:00,22421.05,22400,0,BANKNIFTY13AUG2022400CE.NFO,119.55,0.25,2020-08-13 15:10:00,BANKNIFTY13AUG2022400PE.NFO,102.5,123.0,2020-08-13 11:40:00,98.8
2020-08-14 09:20:00,22278.5,22300,6,BANKNIFTY20AUG2022300CE.NFO,301.25,107.2,2020-08-14 15:10:00,BANKNIFTY20AUG2022300PE.NFO,321.0,385.2,2020-08-14 13:30:00,129.85000000000002
2020-08-17 09:20:00,21776.5,21800,3,BANKNIFTY20AUG2021800CE.NFO,273.75,253.65,2020-08-17 15:10:00,BANKNIFTY20AUG2021800PE.NFO,299.55,359.46000000000004,2020-08-17 09:37:00,-39.81000000000003
2020-08-18 09:20:00,21771.05,21800,2,BANKNIFTY20AUG2021800CE.NFO,231.15,277.38,2020-08-18 13:34:00,BANKNIFTY20AUG2021800PE.NFO,268.25,86.2,2020-08-18 15:10:00,135.82000000000002
2020-08-19 09:20:00,22372.05,22300,1,BANKNIFTY20AUG2022300CE.NFO,216.8,132.2,2020-08-19 15:10:00,BANKNIFTY20AUG2022300PE.NFO,155.2,186.23999999999998,2020-08-19 09:49:00,53.56000000000003
2020-08-20 09:20:00,21962.5,22000,0,BANKNIFTY20AUG2022000CE.NFO,96.1,115.32,2020-08-20 09:39:00,BANKNIFTY20AUG2022000PE.NFO,131.05,4.9,2020-08-20 15:10:00,106.93
2020-08-21 09:20:00,22200.55,22200,6,BANKNIFTY27AUG2022200CE.NFO,303.3,320.0,2020-08-21 15:10:00,BANKNIFTY27AUG2022200PE.NFO,298.0,241.15,2020-08-21 15:10:00,40.150000000000006
2020-08-24 09:20:00,22555.4,22500,3,BANKNIFTY27AUG2022500CE.NFO,273.45,328.14,2020-08-24 11:10:00,BANKNIFTY27AUG2022500PE.NFO,211.8,118.4,2020-08-24 15:10:00,38.71000000000001
2020-08-25 09:20:00,23008.45,23000,2,BANKNIFTY27AUG2023000CE.NFO,233.5,280.2,2020-08-25 09:31:00,BANKNIFTY27AUG2023000PE.NFO,223.85,268.62,2020-08-25 10:40:00,-91.47
2020-08-26 09:20:00,23204.05,23200,1,BANKNIFTY27AUG2023200CE.NFO,197.65,237.18,2020-08-26 14:43:00,BANKNIFTY27AUG2023200PE.NFO,194.05,69.3,2020-08-26 15:10:00,85.22000000000001
2020-08-27 09:20:00,23616.0,23600,0,BANKNIFTY27AUG2023600CE.NFO,115.7,13.65,2020-08-27 15:10:00,BANKNIFTY27AUG2023600PE.NFO,100.4,7.6,2020-08-27 15:10:00,194.85000000000002
2020-08-28 09:20:00,23809.25,23800,6,BANKNIFTY03SEP2023800CE.NFO,325.2,390.24,2020-08-28 10:29:00,BANKNIFTY03SEP2023800PE.NFO,326.5,132.45,2020-08-28 15:10:00,129.01
2020-08-31 09:20:00,25258.05,25200,3,BANKNIFTY03SEP2025200CE.NFO,464.2,72.45,2020-08-31 15:10:00,BANKNIFTY03SEP2025200PE.NFO,395.65,474.78,2020-08-31 09:23:00,312.62
2020-09-01 09:20:00,23939.0,23900,2,BANKNIFTY03SEP2023900CE.NFO,474.85,569.82,2020-09-01 09:31:00,BANKNIFTY03SEP2023900PE.NFO,421.25,505.5,2020-09-01 09:52:00,-179.22000000000003
2020-09-02 09:20:00,23696.3,23700,1,BANKNIFTY03SEP2023700CE.NFO,292.7,351.24,2020-09-02 14:30:00,BANKNIFTY03SEP2023700PE.NFO,311.05,373.26,2020-09-02 10:30:00,-120.75
2020-09-03 09:20:00,23896.9,23900,0,BANKNIFTY03SEP2023900CE.NFO,108.7,0.3,2020-09-03 15:10:00,BANKNIFTY03SEP2023900PE.NFO,126.95,152.34,2020-09-03 09:30:00,83.01
2020-09-04 09:20:00,22910.8,22900,6,BANKNIFTY10SEP2022900CE.NFO,487.7,585.24,2020-09-04 09:50:00,BANKNIFTY10SEP2022900PE.NFO,486.75,378.75,2020-09-04 15:10:00,10.45999999999998
2020-09-07 09:20:00,22998.25,23000,3,BANKNIFTY10SEP2023000CE.NFO,358.1,289.6,2020-09-07 15:10:00,BANKNIFTY10SEP2023000PE.NFO,373.45,448.14,2020-09-07 09:35:00,-6.189999999999998
2020-09-08 09:20:00,22880.15,22900,2,BANKNIFTY10SEP2022900CE.NFO,292.2,350.64,2020-09-08 12:45:00,BANKNIFTY10SEP2022900PE.NFO,319.95,329.95,2020-09-08 15:10:00,-68.44
2020-09-09 09:20:00,22530.0,22500,1,BANKNIFTY10SEP2022500CE.NFO,227.0,103.95,2020-09-09 15:10:00,BANKNIFTY10SEP2022500PE.NFO,200.5,240.6,2020-09-09 09:49:00,82.95
2020-09-10 09:20:00,22514.35,22500,0,BANKNIFTY10SEP2022500CE.NFO,95.4,114.48,2020-09-10 10:45:00,BANKNIFTY10SEP2022500PE.NFO,103.6,124.32,2020-09-10 09:56:00,-39.8
2020-09-11 09:20:00,22664.3,22600,6,BANKNIFTY17SEP2022600CE.NFO,369.15,283.15,2020-09-11 15:10:00,BANKNIFTY17SEP2022600PE.NFO,309.75,371.7,2020-09-11 09:38:00,24.05000000000001
2020-09-14 09:20:00,22730.0,22700,3,BANKNIFTY17SEP2022700CE.NFO,305.05,151.65,2020-09-14 15:10:00,BANKNIFTY17SEP2022700PE.NFO,281.9,338.28,2020-09-14 10:16:00,97.02000000000001
2020-09-15 09:20:00,22225.0,22200,2,BANKNIFTY17SEP2022200CE.NFO,302.45,362.94,2020-09-15 09:45:00,BANKNIFTY17SEP2022200PE.NFO,296.15,132.8,2020-09-15 15:10:00,102.85999999999996
2020-09-16 09:20:00,22487.25,22500,1,BANKNIFTY17SEP2022500CE.NFO,194.85,233.82,2020-09-16 14:14:00,BANKNIFTY17SEP2022500PE.NFO,234.3,281.16,2020-09-16 11:12:00,-85.83000000000001
2020-09-17 09:20:00,22357.3,22400,0,BANKNIFTY17SEP2022400CE.NFO,70.0,84.0,2020-09-17 09:28:00,BANKNIFTY17SEP2022400PE.NFO,151.45,90.9,2020-09-17 15:10:00,46.54999999999998
2020-09-18 09:20:00,22483.9,22500,6,BANKNIFTY24SEP2022500CE.NFO,346.7,199.3,2020-09-18 15:10:00,BANKNIFTY24SEP2022500PE.NFO,364.8,437.76,2020-09-18 11:12:00,74.44
2020-09-21 09:20:00,21984.25,22000,3,BANKNIFTY24SEP2022000CE.NFO,308.3,369.96000000000004,2020-09-21 10:34:00,BANKNIFTY24SEP2022000PE.NFO,327.5,393.0,2020-09-21 13:05:00,-127.16000000000003
2020-09-22 09:20:00,21382.4,21500,2,BANKNIFTY24SEP2021500CE.NFO,236.1,283.32,2020-09-22 10:06:00,BANKNIFTY24SEP2021500PE.NFO,355.4,426.47999999999996,2020-09-22 09:24:00,-118.29999999999998
2020-09-23 09:20:00,21296.15,21300,1,BANKNIFTY24SEP2021300CE.NFO,197.3,122.2,2020-09-23 15:10:00,BANKNIFTY24SEP2021300PE.NFO,198.7,238.44,2020-09-23 09:25:00,35.36
2020-09-24 09:20:00,20872.85,20900,0,BANKNIFTY24SEP2020900CE.NFO,94.5,113.4,2020-09-24 09:34:00,BANKNIFTY24SEP2020900PE.NFO,125.3,150.36,2020-09-24 10:28:00,-43.96000000000002
2020-09-25 09:20:00,20652.85,20600,6,BANKNIFTY01OCT2020600CE.NFO,427.45,512.94,2020-09-25 12:27:00,BANKNIFTY01OCT2020600PE.NFO,391.45,469.74,2020-09-25 10:18:00,-163.7800000000001
2020-09-28 09:20:00,21185.05,21200,3,BANKNIFTY01OCT2021200CE.NFO,294.15,352.97999999999996,2020-09-28 09:32:00,BANKNIFTY01OCT2021200PE.NFO,326.2,99.5,2020-09-28 15:10:00,167.87
2020-09-29 09:20:00,21819.65,21800,2,BANKNIFTY01OCT2021800CE.NFO,257.2,67.0,2020-09-29 15:10:00,BANKNIFTY01OCT2021800PE.NFO,259.45,311.34,2020-09-29 09:28:00,138.31
2020-09-30 09:20:00,21316.8,21300,1,BANKNIFTY01OCT2021300CE.NFO,184.4,221.28,2020-09-30 10:30:00,BANKNIFTY01OCT2021300PE.NFO,194.4,233.28,2020-09-30 09:22:00,-75.75999999999999
2020-10-01 09:20:00,21815.2,21800,0,BANKNIFTY01OCT2021800CE.NFO,94.7,113.64,2020-10-01 09:23:00,BANKNIFTY01OCT2021800PE.NFO,111.7,0.25,2020-10-01 15:10:00,92.51
2020-10-05 09:20:00,22662.55,22600,3,BANKNIFTY08OCT2022600CE.NFO,396.85,206.55,2020-10-05 15:10:00,BANKNIFTY08OCT2022600PE.NFO,361.95,434.34,2020-10-05 13:13:00,117.91000000000003
2020-10-06 09:20:00,22775.0,22700,2,BANKNIFTY08OCT2022700CE.NFO,303.65,333.55,2020-10-06 15:10:00,BANKNIFTY08OCT2022700PE.NFO,254.75,305.7,2020-10-06 09:24:00,-80.85000000000002
2020-10-07 09:20:00,22673.35,22700,1,BANKNIFTY08OCT2022700CE.NFO,183.6,220.32,2020-10-07 09:39:00,BANKNIFTY08OCT2022700PE.NFO,247.1,74.7,2020-10-07 15:10:00,135.67999999999998
2020-10-08 09:20:00,23242.0,23200,0,BANKNIFTY08OCT2023200CE.NFO,137.05,164.46,2020-10-08 10:16:00,BANKNIFTY08OCT2023200PE.NFO,125.75,150.9,2020-10-08 09:30:00,-52.56
2020-10-12 09:20:00,24080.85,24100,3,BANKNIFTY15OCT2024100CE.NFO,358.6,218.4,2020-10-12 15:10:00,BANKNIFTY15OCT2024100PE.NFO,402.35,482.82000000000005,2020-10-12 10:26:00,59.72999999999999
2020-10-13 09:20:00,23550.0,23600,2,BANKNIFTY15OCT2023600CE.NFO,310.0,372.0,2020-10-13 10:39:00,BANKNIFTY15OCT2023600PE.NFO,378.45,334.0,2020-10-13 15:10:00,-17.55000000000001
2020-10-14 09:20:00,23336.55,23400,1,BANKNIFTY15OCT2023400CE.NFO,223.25,267.9,2020-10-14 14:20:00,BANKNIFTY15OCT2023400PE.NFO,317.75,55.7,2020-10-14 15:10:00,217.40000000000003
2020-10-15 09:20:00,23727.1,23700,0,BANKNIFTY15OCT2023700CE.NFO,132.0,158.4,2020-10-15 09:37:00,BANKNIFTY15OCT2023700PE.NFO,133.7,160.44,2020-10-15 13:45:00,-53.140000000000015
2020-10-16 09:20:00,23377.9,23300,6,BANKNIFTY22OCT2023300CE.NFO,459.6,551.52,2020-10-16 12:05:00,BANKNIFTY22OCT2023300PE.NFO,392.9,471.47999999999996,2020-10-16 09:52:00,-170.49999999999994
2020-10-19 09:20:00,23875.0,23800,3,BANKNIFTY22OCT2023800CE.NFO,391.2,469.44,2020-10-19 09:45:00,BANKNIFTY22OCT2023800PE.NFO,329.75,147.75,2020-10-19 15:10:00,103.75999999999999
2020-10-20 09:20:00,24118.1,24100,2,BANKNIFTY22OCT2024100CE.NFO,330.0,396.0,2020-10-20 09:25:00,BANKNIFTY22OCT2024100PE.NFO,340.0,205.75,2020-10-20 15:10:00,68.25
